timestamp x y z vx vy vz x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3 dLx dLy dLz taux tauy tauz margin x_sp y_sp z_sp vx_sp vy_sp vz_sp q_sp1x q_sp1y q_sp1z q_sp2x q_sp2y q_sp2z q_sp3x q_sp3y q_sp3z 
499992 0.017479 -0.0120221 -0.0434684 -0.00358365 0.00514347 0.000230223 1.06694 -0.791999 -0.19121 0.00297546 0.0201201 -0.016129 -0.196027 1.26367 -0.178949 0.00631571 0.0102425 -0.0104213 -0.836188 -0.938548 -0.182161 0.0398111 0.00165939 0.00349045 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
549989 0.0174233 -0.0120678 -0.0434628 0.0303382 0.00430427 -0.0300126 1.06687 -0.792228 -0.191198 0.00695229 0.0212288 0.0129712 -0.196159 1.26375 -0.178967 -0.0103408 -0.00135899 -6.97374e-05 -0.836354 -0.938297 -0.182244 -0.00456333 0.0226307 -0.0234175 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
600005 0.0171412 -0.0118296 -0.0432776 -0.0489617 0.00988752 0.0307234 1.06709 -0.792221 -0.191298 0.017767 0.00509977 -0.0136292 -0.196195 1.26375 -0.179037 -0.0231206 0.0183821 0.0246763 -0.836753 -0.938584 -0.182467 -0.0413847 0.00665188 -0.0318611 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
650008 0.0174425 -0.0119689 -0.0434436 0.0316539 0.0155165 -0.0261506 1.06712 -0.792329 -0.191473 0.00444889 -0.0190687 -0.0270724 -0.196025 1.26367 -0.178969 0.00413418 -0.00147343 0.00877798 -0.836161 -0.938366 -0.182163 0.0275517 -0.00479221 0.0330824 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
700009 0.0170375 -0.0121042 -0.0430007 -0.00245288 -0.000519902 0.0119264 1.06743 -0.792171 -0.192041 0.00735283 -0.0295401 -0.00763893 -0.195976 1.26376 -0.179259 -0.000146627 -0.00536442 0.00746548 -0.836197 -0.937835 -0.182928 0.0148916 0.0151491 0.00881374 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
750011 0.0172944 -0.0117936 -0.0431068 -0.0108911 0.00696905 0.00493616 1.06828 -0.791688 -0.192884 0.0130177 -0.0247478 -0.0236392 -0.196082 1.26398 -0.17953 0.0185502 0.00460625 -0.008111 -0.83609 -0.936599 -0.184257 -0.0144768 0.0139761 -0.0493062 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
799996 0.0170769 -0.0120106 -0.043215 -0.0132137 0.00842381 0.00440329 1.0691 -0.790477 -0.194824 0.0205564 0.00115156 -0.0366729 -0.195814 1.2649 -0.180413 0.0142336 0.0186825 -0.0203472 -0.83606 -0.934118 -0.185909 0.00296116 0.00163078 -0.0763857 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
850043 0.0171252 -0.0120063 -0.043185 -0.0430343 0.0112022 0.0222771 1.07051 -0.786722 -0.199897 0.0294971 0.110707 -0.0621235 -0.193882 1.26653 -0.183013 0.0370431 0.0389242 -0.0467098 -0.836018 -0.930148 -0.190776 -0.0307703 0.0569773 -0.0969476 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
900013 0.0171145 -0.0120347 -0.0429285 -0.00165448 -0.0016642 0.00846371 1.072 -0.783189 -0.207426 0.0275517 0.0434017 -0.157065 -0.19068 1.26796 -0.185845 0.0775498 0.0516987 -0.0935197 -0.836447 -0.924458 -0.198415 -0.0185037 0.0859308 -0.170912 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
950018 0.017497 -0.0121389 -0.043283 0.0501139 -0.0184794 -0.0251001 1.07388 -0.778315 -0.2181 0.051384 0.120041 -0.282208 -0.18513 1.2689 -0.191568 0.135441 0.0506973 -0.139691 -0.838003 -0.917492 -0.210549 -0.0171232 0.13087 -0.202573 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1000015 0.0171999 -0.0121411 -0.042776 -0.00840761 -0.0189416 0.045564 1.07586 -0.772253 -0.230048 0.0452185 0.12871 -0.275765 -0.178908 1.26836 -0.199938 0.153846 -0.0302124 -0.202573 -0.839909 -0.907683 -0.22748 -0.0621986 0.206773 -0.408248 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1050017 0.0174606 -0.0120164 -0.043272 0.0101785 -0.017644 -0.0032647 1.07796 -0.764558 -0.243035 0.0401115 0.197489 -0.249177 -0.170964 1.26778 -0.210604 0.172309 0.0306273 -0.250962 -0.843812 -0.894803 -0.247847 -0.120077 0.235548 -0.435487 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1100021 0.0175112 -0.0120828 -0.0432284 0.00821717 0.00440173 -0.0104181 1.08034 -0.755584 -0.256363 0.061655 0.247872 -0.259877 -0.160347 1.26521 -0.221592 0.252961 -0.0672483 -0.227008 -0.849147 -0.879863 -0.271424 -0.168185 0.332637 -0.546502 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1150048 0.0172527 -0.0121407 -0.0431866 -0.029448 -0.00848036 0.0171456 1.08205 -0.746945 -0.269718 0.0375509 0.21409 -0.290043 -0.14849 1.26191 -0.233675 0.249606 -0.0734997 -0.203717 -0.855438 -0.862259 -0.296205 -0.133038 0.385015 -0.498369 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1200020 0.0173884 -0.0120167 -0.0433002 0.0296485 -0.0117075 -0.0339009 1.08337 -0.73678 -0.282772 0.0414991 0.205958 -0.287962 -0.135069 1.25686 -0.247012 0.308635 -0.0897503 -0.292414 -0.863398 -0.842474 -0.322276 -0.120528 0.412445 -0.530841 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1250025 0.0170586 -0.012141 -0.0429575 -0.00867695 0.0160694 -0.00156462 1.08431 -0.726106 -0.29548 0.00665188 0.158851 -0.208293 -0.120341 1.25088 -0.260453 0.303701 -0.111694 -0.260868 -0.87315 -0.82103 -0.34919 -0.202982 0.433381 -0.546227 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1300045 0.0170717 -0.0120784 -0.0431128 -0.0540805 0.0151959 0.00994876 1.08463 -0.714399 -0.308185 0.00798225 0.267406 -0.333917 -0.10413 1.24388 -0.273437 0.309836 -0.15584 -0.264426 -0.884029 -0.797463 -0.37747 -0.23411 0.512931 -0.580097 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1350018 0.0170707 -0.0118949 -0.0430638 -0.0510527 0.0290037 -0.000595897 1.08461 -0.70109 -0.32156 -0.0134325 0.226822 -0.179887 -0.0843728 1.23502 -0.287847 0.302404 -0.150332 -0.18416 -0.897646 -0.769116 -0.4121 -0.265968 0.428417 -0.640111 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1400083 0.0175363 -0.0119694 -0.0434642 0.0260418 0.00678465 -0.00968993 1.08388 -0.688947 -0.332098 0.0191975 0.260832 -0.163082 -0.0665843 1.22586 -0.299186 0.356939 -0.212402 -0.207263 -0.909568 -0.74287 -0.442775 -0.23602 0.525978 -0.611891 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1450090 0.0177571 -0.0120397 -0.0434632 0.0616951 0.0124687 -0.0459373 1.08273 -0.677351 -0.342186 0.00329018 0.197926 -0.159556 -0.0486647 1.21623 -0.309725 0.379693 -0.184107 -0.190476 -0.922333 -0.715823 -0.474395 -0.257292 0.534003 -0.65163 0 0 0 -6.01019 -6.72954 -6.1728 0.207497 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1500033 0.0173008 -0.0121372 -0.0430818 -0.0068526 -0.0142629 0.0285418 1.08111 -0.66527 -0.350942 -0.0039053 0.216787 -0.198519 -0.0308381 1.2061 -0.319219 0.373494 -0.203519 -0.190605 -0.93531 -0.689109 -0.506102 -0.302367 0.488992 -0.649903 -0.104592 -0.0404578 -0.621942 -5.44026 -5.94503 -5.5699 0.789456 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1550022 0.0172142 -0.0116958 -0.0432844 -0.0128784 0.0397777 0.00513196 1.08004 -0.656382 -0.360872 -0.0621986 0.0959873 -0.216898 -0.0138826 1.19802 -0.328723 0.315686 -0.178556 -0.180606 -0.948104 -0.664076 -0.537984 -0.230963 0.491581 -0.618789 -0.1101 0.0409596 -0.661951 -5.17497 -5.47689 -5.36658 1.12964 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1600028 0.0172372 -0.0119255 -0.0428525 -0.0364816 0.044619 0.0529781 1.08186 -0.648649 -0.37027 0.0547886 0.0740719 -0.210321 0.00176463 1.19349 -0.338681 0.279963 -0.0381947 -0.189564 -0.96234 -0.642234 -0.56931 -0.25049 0.396824 -0.613868 -0.145386 0.0469113 -0.579825 -5.04903 -5.2119 -5.26949 1.38809 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1650029 0.017485 -0.0120569 -0.0433327 -0.00279933 0.0154358 -0.00120163 1.08529 -0.643463 -0.380053 0.0951147 0.094192 -0.235702 0.0160269 1.18976 -0.34925 0.273445 -0.0322294 -0.190265 -0.977179 -0.623442 -0.600226 -0.276196 0.411401 -0.575874 -0.0949299 0.00459223 -0.652026 -4.76068 -4.88238 -5.07782 1.60229 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1700024 0.017694 -0.0122354 -0.0433143 0.00128567 -0.0311932 0.0168246 1.09144 -0.641603 -0.389432 0.134654 -0.0203061 -0.130137 0.027798 1.18983 -0.360843 0.204637 0.020256 -0.193183 -0.99353 -0.609127 -0.630961 -0.365303 0.273049 -0.605242 -0.0900014 -0.0637285 -0.613173 -4.61125 -4.71499 -4.97479 1.72056 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1750041 0.0177097 -0.0122037 -0.0432769 0.0257007 0.00834771 -0.0140642 1.10094 -0.643852 -0.396863 0.225005 -0.0794578 -0.112288 0.0373874 1.19413 -0.370826 0.10084 0.0985336 -0.156323 -1.01094 -0.601025 -0.66086 -0.335569 0.0494027 -0.623674 -0.0528946 -0.00423291 -0.650355 -4.44573 -4.46373 -4.88195 1.81834 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1800032 0.0171732 -0.012215 -0.0428899 -0.00850864 0.00964355 0.0253786 1.11662 -0.652288 -0.403087 0.339103 -0.245426 -0.0475323 0.0461487 1.20627 -0.379627 0.142445 0.265446 -0.101109 -1.03369 -0.599832 -0.694689 -0.396194 -0.0250912 -0.573707 -0.103752 -0.00448739 -0.580882 -4.42537 -4.38729 -4.85764 1.86933 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1850035 0.017225 -0.0122684 -0.0428529 0.0107599 -0.0277776 0.0222534 1.13358 -0.663444 -0.407349 0.401487 -0.239081 -0.133921 0.0510545 1.22098 -0.384758 0.0963713 0.284829 -0.0560367 -1.05584 -0.606139 -0.722273 -0.430441 -0.140491 -0.54878 -0.0729006 -0.0608057 -0.576882 -4.34432 -4.3619 -4.83462 1.89703 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1900057 0.017149 -0.0119938 -0.0430019 -0.017602 0.00942584 0.00989109 1.15478 -0.677732 -0.410884 0.447392 -0.292397 -0.0562727 0.0542984 1.24025 -0.389107 0.0401594 0.380616 -0.107385 -1.08055 -0.61854 -0.748132 -0.501909 -0.262642 -0.489378 -0.115309 -0.00493388 -0.584755 -4.34879 -4.30487 -4.81826 1.90751 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
1950058 0.0174806 -0.0119685 -0.0434508 -0.0115923 -0.0134412 -0.0203991 1.17831 -0.696896 -0.414298 0.47955 -0.530856 -0.106333 0.0551435 1.26366 -0.392623 -0.0128107 0.473857 -0.0708961 -1.10715 -0.637497 -0.772378 -0.553436 -0.411694 -0.468214 -0.104991 -0.041155 -0.619786 -4.30475 -4.32114 -4.79184 1.91463 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2000129 0.016904 -0.0122196 -0.0432821 -0.051118 -0.0312435 0.018741 1.20544 -0.717518 -0.418046 0.554709 -0.534174 -0.0976324 0.0551778 1.2906 -0.395568 -0.0189963 0.539546 -0.0670552 -1.13705 -0.661214 -0.795982 -0.616808 -0.516965 -0.510156 -0.164832 -0.0680066 -0.550991 -4.39162 -4.4335 -4.83957 1.87787 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2050039 0.017501 -0.0120443 -0.0435944 0.0380319 -0.0247598 -0.0177924 1.23506 -0.739817 -0.422338 0.591445 -0.436299 -0.0890279 0.0542901 1.32055 -0.398058 -0.00132009 0.585866 -0.0272369 -1.1698 -0.689949 -0.819556 -0.675201 -0.65398 -0.467656 -0.0307683 -0.0593597 -0.597432 -4.29483 -4.43003 -4.88292 1.83789 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2100045 0.0172028 -0.0121374 -0.0431028 0.00213794 -0.0162436 0.00995949 1.26835 -0.764972 -0.428382 0.690207 -0.570402 -0.151531 0.0525423 1.35382 -0.40104 -0.0321557 0.713511 -0.0786066 -1.20557 -0.721871 -0.842628 -0.761161 -0.645626 -0.439603 -0.0866484 -0.0486709 -0.545022 -4.39175 -4.52982 -4.93324 1.79539 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2150044 0.0163954 -0.0125799 -0.0438317 -0.100464 -0.019523 -0.0723021 1.30348 -0.790034 -0.435669 0.733294 -0.426536 -0.159398 0.0500244 1.38843 -0.40462 -0.0552723 0.699577 -0.0975537 -1.24338 -0.755849 -0.86432 -0.727429 -0.633073 -0.409133 -0.238314 -0.0554765 -0.66002 -4.43034 -4.53133 -4.80545 1.83476 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2200037 -0.00618727 -0.0252926 -0.0616843 -0.555443 -0.608909 -0.589845 1.33937 -0.815186 -0.444785 0.676289 -0.386796 -0.162746 0.0469029 1.42556 -0.40956 -0.0825235 0.789199 -0.126303 -1.27441 -0.785926 -0.880667 -0.55109 -0.539095 -0.286431 -0.931304 -0.947131 -1.43509 -4.14264 -4.68721 -3.85388 1.84981 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2250051 -0.0209601 -0.0768531 -0.0856213 -0.464736 -1.27489 -0.530883 1.36672 -0.836281 -0.452643 0.49633 -0.441477 -0.07321 0.044132 1.46422 -0.416067 -0.04472 0.782905 -0.110121 -1.29695 -0.810199 -0.891745 -0.318646 -0.437443 -0.195944 -0.808171 -1.97389 -1.35344 -4.09039 -5.45156 -4.04864 1.46925 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2300041 -0.0314881 -0.116225 -0.12288 -0.276381 -0.317122 -0.75177 1.38581 -0.852632 -0.465477 0.20997 -0.198283 -0.208611 0.0439066 1.50981 -0.415172 -0.0825334 0.446591 -0.249038 -1.31216 -0.826246 -0.89386 -0.225534 -0.30766 -0.0505042 -0.560341 -0.591258 -1.72561 -4.20077 -4.34414 -4.41486 1.53177 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2350080 -0.0317618 -0.150671 -0.160715 0.248269 -0.360562 -0.87833 1.37958 -0.856307 -0.477889 -0.250368 -0.0288177 -0.293198 0.0305832 1.50761 -0.424414 -0.12018 -0.144753 -0.291957 -1.32058 -0.840612 -0.890623 -0.0365782 -0.197175 0.0411773 0.201581 -0.743644 -1.95517 -3.79354 -4.29131 -4.69435 1.24764 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2400027 -0.0211628 -0.152403 -0.194063 0.2927 0.230479 -1.02264 1.36436 -0.855948 -0.493081 -0.256319 0.0881696 -0.324179 0.0302266 1.49054 -0.460605 -0.0895625 -0.234346 -0.473953 -1.31947 -0.851964 -0.896546 -0.0262785 -0.162964 0.0174809 0.258755 0.119465 -2.2218 -3.80416 -3.603 -4.67103 1.20176 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2450081 -0.0211628 -0.152403 -0.194063 0.2927 0.230479 -1.02264 1.34993 -0.857695 -0.51404 -0.297775 -0.0473714 -0.434747 0.0245728 1.47814 -0.491064 -0.0958796 -0.192904 -0.632815 -1.32083 -0.859096 -0.897716 -0.0255346 -0.154352 -0.0617123 0.27134 0.0950991 -2.26277 -3.64141 -3.49088 -4.46658 1.40807 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2500046 -0.0211628 -0.152403 -0.194063 0.2927 0.230479 -1.02264 1.33645 -0.860706 -0.538097 -0.255733 -0.079658 -0.519776 0.0195937 1.46693 -0.525467 -0.104695 -0.183234 -0.719733 -1.32122 -0.863862 -0.902174 -0.0150919 -0.105114 -0.149825 0.286129 0.100973 -2.31005 -3.4624 -3.34351 -4.24702 1.64504 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2550045 0.0251157 -0.15063 -0.252329 -0.147665 0.200579 -0.030899 1.32399 -0.864335 -0.566635 -0.210786 -0.0344181 -0.632844 0.014744 1.45653 -0.561484 -0.104548 -0.203362 -0.742271 -1.32119 -0.867251 -0.911475 0.0349474 -0.0344825 -0.211129 -0.337171 0.0627951 -0.896979 -5.74131 -5.1809 -5.74268 0.877469 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2600044 0.0244461 -0.144978 -0.234365 -0.238717 0.120859 0.463836 1.31316 -0.869211 -0.595046 -0.198841 -0.0770974 -0.554245 0.0110042 1.44515 -0.597341 -0.0833901 -0.213246 -0.700192 -1.31709 -0.866954 -0.92279 0.155168 0.0258136 -0.217981 -0.458264 -0.0485392 -0.192543 -5.99174 -5.51257 -5.84053 1.00634 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2650044 -0.000299767 -0.13734 -0.201923 -0.604679 0.253771 0.887015 1.3054 -0.876339 -0.624701 -0.120935 -0.155475 -0.620513 0.00708728 1.43408 -0.631819 -0.100504 -0.218496 -0.658114 -1.30949 -0.863384 -0.93552 0.131593 0.072999 -0.281425 -1.02522 0.158515 0.462299 -6.22525 -5.42546 -5.63376 1.17881 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2700044 -0.0286081 -0.128959 -0.148683 -0.522376 0.147967 1.30347 1.30101 -0.88469 -0.652432 -0.100236 -0.173185 -0.542879 0.00420608 1.42533 -0.660849 -0.0444568 -0.165496 -0.501437 -1.30434 -0.860459 -0.948439 0.0604677 0.0144696 -0.22326 -0.927485 0.00410174 1.14449 -5.85825 -5.39364 -5.52874 1.67398 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2750046 -0.0486988 -0.124119 -0.0845318 -0.312438 0.0428143 1.12332 1.29289 -0.891477 -0.675643 -0.239253 -0.0367284 -0.294421 0.000621986 1.41403 -0.68458 -0.0683168 -0.260825 -0.289207 -1.29715 -0.853276 -0.956257 0.237308 0.222387 0.0146127 -0.654211 -0.144015 0.960683 -4.88044 -4.77857 -4.8737 2.37227 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
2800035 -0.0665079 -0.136125 -0.056009 -0.310601 -0.185714 -0.0776361 1.27508 -0.88906 -0.685364 -0.393305 0.0694013 -0.19618 -0.00271797 1.39919 -0.693495 -0.101245 -0.305557 -0.0799298 -1.28281 -0.841478 -0.95042 0.255947 0.244625 0.117853 -0.688619 -0.490757 -0.748836 -3.5137 -3.67424 -3.3712 2.26401 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
