timestamp x y z vx vy vz x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3 dLx dLy dLz taux tauy tauz margin x_sp y_sp z_sp vx_sp vy_sp vz_sp q_sp1x q_sp1y q_sp1z q_sp2x q_sp2y q_sp2z q_sp3x q_sp3y q_sp3z 
28351383 2.08515 -0.0193158 -0.243237 -0.0262642 -0.00340015 -0.0620949 3.37867 -0.772249 -0.943847 0.0281239 0.00190973 0.0106001 2.0566 1.51915 -0.930436 -0.00778198 0.0415707 0.0257134 0.760656 -0.780947 -0.932073 -0.0234604 0.0127602 0.00401974 -0.0992694 -0.211344 3.07849 -5.23909 -5.23864 -5.02429 1.59525 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28401391 2.08478 -0.0188684 -0.245152 -0.00700951 -0.00772029 -0.0519419 3.37918 -0.771871 -0.944766 0.0212574 -0.000486374 -0.0442958 2.05885 1.52226 -0.932447 0.0777912 0.104198 -0.132143 0.761944 -0.77946 -0.929945 0.0330091 0.032444 0.0231743 -0.0649314 -0.215813 3.09324 -5.23782 -5.26309 -5.06528 1.5895 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28451393 2.08452 -0.0178741 -0.247621 0.00145912 0.00678509 -0.0338691 3.38 -0.77206 -0.947236 0.0747299 -0.0155926 -0.128045 2.05955 1.52438 -0.933951 0.0411701 0.0631142 -0.0922036 0.762865 -0.77782 -0.927081 0.0278735 0.0033474 0.0441885 -0.0505493 -0.194567 3.11791 -5.26865 -5.28282 -5.10778 1.56914 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28501431 2.08571 -0.0158036 -0.250654 0.0551605 0.0528364 -0.0786531 3.38043 -0.771738 -0.950126 0.0141335 0.023303 -0.0685644 2.05999 1.52585 -0.936021 0.000886917 0.023632 -0.0286674 0.763505 -0.777133 -0.924745 -0.0565195 -0.0353909 0.0205851 0.0333749 -0.125629 3.04848 -5.21518 -5.21572 -5.13139 1.59104 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28551397 2.0881 -0.0130548 -0.25252 0.100965 0.0620641 -0.0548065 3.3813 -0.77216 -0.953084 0.0111866 0.00785351 -0.0485945 2.06069 1.52709 -0.937037 0.000114441 0.0130033 -0.0188756 0.763568 -0.776629 -0.923074 -0.00874043 0.00852585 0.0268078 0.106571 -0.110705 3.0834 -5.21975 -5.24909 -5.19141 1.56977 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28601400 2.09089 -0.0104249 -0.25476 0.120792 0.0672745 -0.0536442 3.38213 -0.771311 -0.956588 -0.000972748 -0.0131464 -0.0777769 2.06166 1.5282 -0.938358 0.00306129 -0.00816822 0.0188613 0.762784 -0.77655 -0.922592 -0.0296974 0.00115156 0.00815392 0.143853 -0.0993718 3.08179 -5.21738 -5.25596 -5.20636 1.56013 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28651402 2.09428 -0.00824173 -0.25776 0.083971 0.0346047 -0.0647235 3.38237 -0.770381 -0.958219 0.00592232 -0.0058651 -0.0492382 2.06268 1.52888 -0.939386 0.0215435 0.00941277 -0.0151277 0.762406 -0.776746 -0.924249 -0.00798941 -0.0167012 -0.0346041 0.0988836 -0.144499 3.06261 -5.23216 -5.28723 -5.15165 1.53528 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28701403 2.09581 -0.00731518 -0.260129 0.0529289 0.0212809 -0.0556147 3.3823 -0.768646 -0.95889 0.0152206 0.0593233 -0.0139832 2.06427 1.52986 -0.940017 0.056076 0.0212145 -0.0279093 0.762314 -0.776264 -0.926682 0.0105286 0.00901937 -0.072906 0.0627252 -0.160923 3.074 -5.26369 -5.31098 -5.13967 1.5197 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28751409 2.09611 -0.0082933 -0.263477 -0.00600815 -0.0165499 -0.0518847 3.38276 -0.767584 -0.960054 0.0121593 -0.00536442 -0.0493169 2.0664 1.531 -0.942746 0.0311279 0.0259781 -0.030098 0.76232 -0.776026 -0.931065 0.00925541 0.0184536 -0.0729704 -0.0177842 -0.216723 3.0762 -5.29388 -5.34397 -5.0936 1.5027 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28801436 2.09469 -0.00959127 -0.265557 -0.00283241 -0.11545 -0.106237 3.38335 -0.765806 -0.959824 0.0236607 0.0411558 -0.0216222 2.06756 1.53192 -0.944156 0.00509262 0.00184536 -0.0099206 0.762786 -0.775737 -0.934081 0.0359058 0.0123167 -0.0675273 -0.00764319 -0.365062 2.99225 -5.18596 -5.37307 -5.0175 1.48886 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28851392 2.09118 -0.00998381 -0.266406 -0.0557613 -0.00592824 -0.0116801 3.38408 -0.764645 -0.95971 0.0373363 0.0406551 -0.0320935 2.07006 1.53315 -0.946196 0.047493 0.0182676 -0.0457692 0.763843 -0.775004 -0.937054 0.0378513 0.00415564 -0.0425434 -0.0857867 -0.202333 3.13239 -5.34992 -5.35912 -5.13745 1.50093 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28901395 2.08794 -0.0102598 -0.266325 -0.0438023 0.0276436 0.00903368 3.38503 -0.762414 -0.958816 0.0173378 0.0299263 0.00424147 2.07276 1.53405 -0.948978 0.0246048 0.0013876 -0.0420928 0.764848 -0.774481 -0.938619 0.0307345 0.0134254 -0.0391603 -0.0664915 -0.158435 3.15952 -5.34724 -5.33786 -5.19601 1.51867 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
28951400 2.08486 -0.00885869 -0.266227 -0.0260067 0.0363617 -0.00203848 3.38526 -0.759956 -0.957145 -0.00263214 0.029633 0.0251126 2.07582 1.53477 -0.952608 0.124712 0.0533438 -0.139182 0.765516 -0.773475 -0.939228 0.0164366 0.0169873 -0.0112224 -0.0411911 -0.145345 3.14385 -5.29854 -5.31473 -5.21437 1.53399 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29001424 2.08486 -0.00477663 -0.265004 -0.0326729 0.0462427 0.0601494 3.38516 -0.757346 -0.956201 -0.0200272 0.0523067 0.042243 2.07872 1.5348 -0.955498 0.0865746 0.0022316 -0.067656 0.765159 -0.773244 -0.939458 -0.0340247 -0.00466347 -0.0189185 -0.0505385 -0.127348 3.23972 -5.34541 -5.36858 -5.26633 1.50556 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29051409 2.08498 -0.00158789 -0.263314 0.0550461 0.0683089 0.00302196 3.38471 -0.753876 -0.954171 0.000257492 0.0831413 0.00838995 2.08134 1.53478 -0.958423 0.0441742 0.00241756 -0.0554752 0.764297 -0.773009 -0.940528 -0.0250697 0.0156856 -0.0419712 0.0827214 -0.090889 3.15633 -5.20113 -5.28314 -5.27923 1.55747 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29101472 2.08546 0.00145364 -0.261758 0.00300407 0.0452647 0.0312924 3.38311 -0.74953 -0.951332 -0.0425148 0.0781059 0.0635648 2.08463 1.53483 -0.961784 0.058279 -0.00743866 -0.0427723 0.762861 -0.772578 -0.941385 -0.024004 -0.0468349 -0.0111365 0.00631108 -0.121495 3.20415 -5.23633 -5.32494 -5.24856 1.53923 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29151451 2.08596 0.00392623 -0.260186 -0.0581074 0.0192524 0.0318468 3.38243 -0.747036 -0.949972 -0.0272942 0.0812316 0.0537372 2.08694 1.53522 -0.963744 0.092411 0.032959 -0.088141 0.761554 -0.771798 -0.941899 -0.0247478 -0.0293612 0.0663829 -0.0791837 -0.155612 3.20757 -5.254 -5.33998 -5.18093 1.53573 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29201426 2.08432 0.00614997 -0.257499 -0.100479 0.0151111 0.0732923 3.38072 -0.742567 -0.946575 -0.0134182 0.0666332 0.0538945 2.08943 1.53606 -0.964911 0.0875759 0.0659752 -0.0736499 0.760003 -0.769724 -0.943135 -0.0109649 0.0383091 0.0135827 -0.140237 -0.158143 3.27433 -5.30021 -5.36757 -5.18701 1.52981 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29251456 2.081 0.00689573 -0.256198 -0.0933838 0.0169213 0.0063622 3.37948 -0.739105 -0.943221 -0.0682354 0.0798798 0.158637 2.09035 1.53719 -0.965742 0.0252914 0.0201702 -0.00339746 0.759536 -0.768423 -0.943651 -0.000650883 0.0349331 0.0129533 -0.131068 -0.153737 3.17798 -5.21201 -5.29075 -5.14025 1.57643 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29301504 2.07559 0.00666993 -0.255032 -0.08955 0.00852082 0.0498247 3.37836 -0.736788 -0.940962 -0.0300121 0.0254345 0.0160789 2.09198 1.5395 -0.966943 0.00429153 0.0302982 0.00259638 0.758391 -0.766583 -0.945107 -0.0305557 0.0488377 -0.0299478 -0.130069 -0.165319 3.24927 -5.22683 -5.32938 -5.20324 1.56171 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29351464 2.07279 0.00657776 -0.254484 -0.11364 -0.027732 0.0304055 3.37784 -0.735058 -0.939632 0.00926971 0.0461984 -0.0126529 2.09086 1.53963 -0.96525 -0.0579643 -0.0237751 0.0920892 0.757965 -0.765055 -0.945157 -0.018661 0.0273156 -0.00455618 -0.169467 -0.218563 3.22253 -5.2096 -5.33772 -5.16063 1.55928 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29401469 2.07279 0.00657776 -0.254484 -0.11364 -0.027732 0.0304055 3.37784 -0.735058 -0.939632 0.00926971 0.0461984 -0.0126529 2.09086 1.53963 -0.96525 -0.0579643 -0.0237751 0.0920892 0.757965 -0.765055 -0.945157 -0.018661 0.0273156 -0.00455618 -0.171219 -0.217855 3.22681 -5.21198 -5.33918 -5.16193 1.55794 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29451533 2.07279 0.00657776 -0.254484 -0.11364 -0.027732 0.0304055 3.37784 -0.735058 -0.939632 0.00926971 0.0461984 -0.0126529 2.09086 1.53963 -0.96525 -0.0579643 -0.0237751 0.0920892 0.757965 -0.765055 -0.945157 -0.018661 0.0273156 -0.00455618 -0.174065 -0.21899 3.23007 -5.21396 -5.34089 -5.16214 1.55636 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29501518 2.05945 0.0121324 -0.253545 -0.0228882 0.0444301 -0.0303805 3.37176 -0.726484 -0.931531 -0.0569344 0.0498104 0.0577426 2.08607 1.54435 -0.958951 -0.0606251 0.0103569 0.0662756 0.747736 -0.761628 -0.955235 -0.140455 -0.00778913 -0.0774121 -0.0472561 -0.109074 3.14254 -5.09358 -5.20947 -5.25324 1.60801 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29551511 2.05697 0.0133575 -0.254366 -0.0374222 0.0318131 -0.0294363 3.36855 -0.723924 -0.928486 -0.0966454 0.0478864 0.093019 2.08255 1.54596 -0.956555 -0.0586224 0.0541306 -0.0223303 0.743906 -0.761005 -0.959115 -0.0770688 0.0521421 -0.0607824 -0.0734409 -0.128167 3.14674 -5.11176 -5.22696 -5.24986 1.60403 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29601470 2.0539 0.0144943 -0.255445 -0.0787354 0.0341138 -0.0574279 3.36481 -0.721268 -0.925038 -0.0693798 0.0443745 0.0727201 2.0779 1.54891 -0.954548 -0.0945568 0.0797653 0.00990629 0.739081 -0.760265 -0.964621 -0.118675 0.0376582 -0.12846 -0.13584 -0.121086 3.1043 -5.12911 -5.19714 -5.204 1.62305 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29651462 2.0498 0.0152209 -0.25834 -0.0709248 0.0166022 -0.0742543 3.36242 -0.71943 -0.923543 -0.0537872 0.0381517 0.0541377 2.07364 1.55166 -0.952751 -0.104256 0.0315571 0.116515 0.735818 -0.759267 -0.966918 -0.0673914 0.0408626 -0.0401759 -0.125925 -0.14456 3.07772 -5.11881 -5.21006 -5.21298 1.6036 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29701455 2.04323 0.0148493 -0.260462 -0.11301 -0.072871 0.00884771 3.36034 -0.718165 -0.922444 -0.0109291 0.00526428 -0.0415277 2.06878 1.55498 -0.950848 -0.087347 0.058322 0.0529933 0.732351 -0.758295 -0.969421 -0.0510621 -0.0199413 -0.0443029 -0.194387 -0.276459 3.19993 -5.20678 -5.38126 -5.25654 1.51661 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29751454 2.03651 0.015392 -0.26263 -0.14019 0.0105554 -0.0590837 3.3579 -0.717697 -0.921948 -0.0648308 -0.00237465 0.036099 2.06342 1.55795 -0.948866 -0.125599 0.0613689 0.0356054 0.7295 -0.756976 -0.970417 -0.0501895 0.0245619 0.0108075 -0.240476 -0.149524 3.09465 -5.21268 -5.24834 -5.2292 1.5654 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29801458 2.03064 0.0174622 -0.265804 -0.0933552 0.027977 0.0884449 3.35543 -0.717091 -0.920864 -0.0543594 0.0221014 0.0445604 2.05778 1.56039 -0.946333 -0.104628 0.0409555 0.0523782 0.726919 -0.754829 -0.97084 -0.0428009 0.00268221 -0.0299335 -0.177584 -0.125351 3.3162 -5.35464 -5.4104 -5.45789 1.42487 2 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29851443 2.02537 0.0193151 -0.266904 -0.108747 0.0429985 -0.022316 3.35261 -0.716867 -0.920271 -0.0428581 -0.00771761 0.0124741 2.05261 1.5634 -0.945244 -0.120821 0.0458622 0.0316 0.72317 -0.753309 -0.970439 -0.072763 0.0149202 0.0200772 -0.209338 -0.100528 3.14778 -5.19393 -5.29743 -5.42718 1.47757 1.9875 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29901466 2.02434 0.0229209 -0.269787 0.063343 0.0926591 -0.0188756 3.34946 -0.716031 -0.919895 -0.056448 0.0356984 0.0186968 2.04715 1.56576 -0.942817 -0.116501 0.0372219 0.0556111 0.719732 -0.752897 -0.968325 -0.0281596 -0.0419998 0.131278 0.0444568 -0.0218467 3.15709 -5.12172 -5.29539 -5.60285 1.37418 1.975 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
29951468 2.02303 0.0251517 -0.267002 -0.007267 0.0304643 0.0398254 3.3462 -0.71539 -0.919422 -0.0526714 0.0205064 -0.0326729 2.04106 1.56833 -0.941043 -0.125113 0.0571203 0.0175381 0.715533 -0.75178 -0.966267 -0.0769901 0.0248623 0.118818 -0.0474493 -0.110738 3.24636 -5.2128 -5.40928 -5.56818 1.40253 1.9625 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30001469 2.02323 0.0280681 -0.266362 -0.0747013 0.0646766 0.0894141 3.34135 -0.71486 -0.918095 -0.0771904 0.0194693 0.00620842 2.03501 1.57027 -0.93934 -0.137272 0.0224161 0.0640655 0.711684 -0.750242 -0.964031 -0.0452542 0.0459266 0.0563836 -0.124329 -0.0521015 3.32114 -5.35003 -5.44245 -5.57826 1.40198 1.95 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30051470 2.02324 0.0303448 -0.265783 -0.073185 0.0208888 0.028646 3.33655 -0.713954 -0.916811 -0.109234 -7.86781e-05 0.0801802 2.02819 1.57266 -0.93735 -0.109262 0.0648308 0.00458479 0.706928 -0.748707 -0.962915 -0.124741 0.0101137 -0.0533938 -0.10095 -0.113877 3.23346 -5.28866 -5.42995 -5.49156 1.42809 1.9375 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30101473 2.02119 0.0316364 -0.264467 -0.103512 0.0121692 0.00900149 3.33274 -0.7134 -0.916066 -0.086031 0.00663757 0.00836849 2.022 1.57429 -0.935138 -0.105457 0.0489521 0.00489235 0.702778 -0.746448 -0.963203 -0.102932 0.0781274 -0.0701737 -0.129271 -0.121768 3.21035 -5.29699 -5.4137 -5.44171 1.43854 1.925 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30151476 2.01507 0.032108 -0.262577 -0.132179 0.000531524 0.0282311 3.32924 -0.71247 -0.914186 -0.0632 0.0149632 0.0491309 2.0156 1.57614 -0.933434 -0.10437 0.065546 -0.0123167 0.698558 -0.744342 -0.964451 -0.093205 0.0544953 -0.00277519 -0.156577 -0.136636 3.24275 -5.32325 -5.43228 -5.44307 1.43401 1.9125 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30201476 2.00846 0.0325798 -0.261915 -0.133238 0.072172 0.0259745 3.32512 -0.712654 -0.912889 -0.0807667 0.0128603 0.0420785 2.00923 1.57729 -0.930734 -0.104885 0.0319147 0.0513768 0.69404 -0.741965 -0.966059 -0.148416 0.0404406 -0.0598741 -0.143965 -0.0270482 3.24139 -5.34911 -5.36006 -5.4869 1.45491 1.9 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30251461 2.00048 0.0318913 -0.261995 -0.194464 0.00186503 0.0289893 3.32123 -0.712911 -0.912446 -0.0867176 -0.0643802 -0.0518131 2.00256 1.57809 -0.927947 -0.156498 -0.00858307 0.0676346 0.689745 -0.738918 -0.96808 -0.0717759 0.0877333 -0.0284457 -0.223558 -0.131545 3.24862 -5.36761 -5.41997 -5.43311 1.44494 1.8875 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30301480 1.99386 0.0321208 -0.263209 -0.122066 -0.0616153 -0.060761 3.31625 -0.712341 -0.911457 -0.143824 -0.00497103 -0.00929117 1.99591 1.57886 -0.925526 -0.147429 0.00409126 0.101194 0.683661 -0.737024 -0.969204 -0.157256 -0.0235963 -0.0480866 -0.101936 -0.221796 3.11601 -5.20046 -5.39031 -5.39166 1.45732 1.875 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30351484 1.98742 0.0317949 -0.262675 -0.101223 -0.016986 -0.0533009 3.31075 -0.711652 -0.910317 -0.12434 -0.0103354 0.0159144 1.98911 1.57941 -0.923099 -0.120091 0.00101566 0.0457907 0.676755 -0.735402 -0.97041 -0.142422 0.0200772 -0.00708818 -0.0604179 -0.153775 3.13015 -5.21419 -5.35056 -5.44839 1.45337 1.8625 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30401487 1.98295 0.0317707 -0.262137 -0.14514 -0.098037 0.0246871 3.30392 -0.711554 -0.90947 -0.126886 -0.0122166 -0.0414705 1.9819 1.57993 -0.921486 -0.169687 -0.0101137 0.0647306 0.669117 -0.734691 -0.971072 -0.156169 -0.0152493 0.00439882 -0.111102 -0.277343 3.24557 -5.29998 -5.50372 -5.45973 1.39873 1.85 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30451490 1.97818 0.0322683 -0.261788 -0.0628853 0.0442126 -0.0189614 3.29606 -0.7107 -0.908252 -0.151634 -0.0074029 -0.00330448 1.97465 1.58038 -0.920865 -0.153594 0.000243187 0.0268435 0.661073 -0.733425 -0.970711 -0.181403 -0.0164795 0.0481939 0.0287319 -0.0633819 3.17895 -5.25709 -5.32601 -5.54085 1.40658 1.8375 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30501493 1.97358 0.0318087 -0.262035 -0.110478 -0.0558373 0.0185752 3.28818 -0.710727 -0.907259 -0.145397 -0.0118446 0.0103283 1.96701 1.58102 -0.921464 -0.125484 0.0111151 -0.0119519 0.653298 -0.732889 -0.968881 -0.151441 0.015471 0.0508046 -0.0279977 -0.217311 3.23786 -5.30495 -5.46596 -5.50073 1.41561 1.825 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30551492 1.96625 0.0340037 -0.260787 -0.207095 0.0893091 -0.0546205 3.27847 -0.710843 -0.90624 -0.122824 0.0183177 -0.0385952 1.95746 1.58151 -0.92362 -0.157142 0.00961304 -0.0622988 0.643486 -0.731721 -0.966764 -0.188377 -0.00151634 -0.00831842 -0.155156 0.00511275 3.12923 -5.36514 -5.26153 -5.40251 1.44712 1.8125 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30601502 1.95801 0.0355209 -0.261403 -0.136528 0.046577 -0.0260067 3.27035 -0.711802 -0.906333 -0.155525 -0.00327587 0.0138116 1.94885 1.58194 -0.926542 -0.173779 0.00430584 -0.0723338 0.635737 -0.730889 -0.96508 -0.107245 0.0290537 0.0562406 -0.0342328 -0.0595452 3.17433 -5.31387 -5.34098 -5.46739 1.45469 1.8 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30651500 1.94819 0.0373235 -0.262018 -0.11939 0.0655402 -0.00761747 3.26168 -0.713309 -0.906542 -0.190201 -0.0356054 -0.00396967 1.93978 1.58192 -0.929549 -0.171647 0.0161505 -0.0486588 0.62727 -0.729568 -0.96311 -0.182827 -0.00883341 0.0452399 0.000972954 -0.0241132 3.20041 -5.32057 -5.35114 -5.50789 1.43321 1.7875 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30701500 1.9353 0.0387964 -0.262979 -0.284042 0.0158505 -0.0027144 3.2532 -0.71468 -0.908496 -0.148859 -0.0232029 -0.0526214 1.93049 1.5815 -0.933139 -0.20628 -0.019927 -0.102289 0.619427 -0.728475 -0.96135 -0.169787 0.0155354 0.0161576 -0.234406 -0.0939503 3.20752 -5.41477 -5.40894 -5.36921 1.43271 1.775 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30751509 1.92527 0.0394992 -0.264016 -0.265102 -0.0285731 0.00726342 3.24378 -0.715851 -0.910491 -0.125513 0.00792503 -0.107481 1.92074 1.58106 -0.93589 -0.226665 0.00301838 -0.0639868 0.611163 -0.72739 -0.958713 -0.142 0.0410128 0.127609 -0.192214 -0.155352 3.22311 -5.38581 -5.46502 -5.37452 1.4023 1.7625 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30801507 1.91655 0.040739 -0.265282 -0.210328 0.110761 0.0917816 3.23339 -0.717219 -0.912562 -0.211086 -0.0374722 -0.0273657 1.9109 1.5803 -0.938592 -0.180659 0.00151634 -0.0793791 0.601922 -0.726424 -0.956615 -0.18636 0.0827408 0.0227451 -0.103949 0.0566093 3.35058 -5.49413 -5.43426 -5.55955 1.38889 1.75 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30851513 1.91067 0.040196 -0.262398 -0.186539 0.000410825 0.0546241 3.22253 -0.718685 -0.9147 -0.223589 -0.050633 -0.0419784 1.90082 1.57992 -0.94097 -0.17571 0.00732422 -0.0683928 0.59208 -0.725873 -0.954489 -0.184493 -0.0205421 0.00166655 -0.0595282 -0.109056 3.29802 -5.37838 -5.47513 -5.44784 1.4039 1.7375 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30901510 1.90506 0.0404372 -0.261066 -0.0971031 0.0327288 0.110192 3.21102 -0.719748 -0.916589 -0.194664 -0.0127172 -0.0293899 1.89039 1.57912 -0.943543 -0.176697 -0.0186396 -0.0443888 0.580933 -0.725203 -0.952892 -0.220249 0.0358272 0.059216 0.0867411 -0.0533287 3.38809 -5.38215 -5.49098 -5.55838 1.40138 1.725 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
30951515 1.89808 0.040099 -0.260567 -0.191073 -0.0246857 0.0498712 3.19931 -0.720868 -0.918326 -0.224247 0.0249124 -0.0019598 1.87926 1.57842 -0.945322 -0.213003 -0.030942 -0.0210071 0.569587 -0.724355 -0.951138 -0.233252 0.0234103 0.0724554 -0.0411218 -0.138136 3.30207 -5.37676 -5.47729 -5.37565 1.41188 1.7125 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
31001519 1.88998 0.0402499 -0.258793 -0.172148 0.00216544 -0.00746369 3.18634 -0.7228 -0.92067 -0.221386 -0.0525784 -0.0234532 1.86573 1.57732 -0.946271 -0.196195 0.0170946 -0.0844359 0.556666 -0.72296 -0.948151 -0.2316 0.0545168 0.0759029 0.00458267 -0.0947525 3.22389 -5.32184 -5.38644 -5.31575 1.46603 1.7 0 -0.3 -0.25 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
